"Test","Batch","Maquina","Usuario","Total Pasos","Pasos Lentos","Tiempo Promedio Paso (min)","Estado","Error Type","Error Message","Origen Error"
"Test Usuario 05 - CUNDINAMARCA - SOACHA - AUTOS - AMBULANCIA","batch5","PORTFLEX05M","yessica.pabon","42","19","0,47","PASSED","","",""
"Test Usuario 04 - ATLANTICO - BARANOA - AUTOS - FRENOS","batch4","PORTFLEX05M","yessica.pabon","42","20","0,424","PASSED","","",""
"Test Usuario 38 - VAUPES - MITU - HOGARES - VIGILANTE SP","batch38","PORTFLEX05M","yessica.pabon","42","21","0,37","PASSED","","",""
"Test Usuario 49 - BOLIVAR - TURBACO - HOGARES - ORIENTACION MEDICA TELEFONICA","batch49","PORTFLEX05M","yessica.pabon","42","19","0,285","PASSED","","",""
"Test Usuario 46 - NORTE DE SANTANDER - ARBOLEDAS - HOGARES - ASESORIA PSICOLOGICA","batch46","PORTFLEX05M","yessica.pabon","42","19","0,333","PASSED","","",""
"Test Usuario 09 - BOLIVAR - CARTAGENA LAGUNA CLUB - AUTOS - DESPLAZAMIENTO POR HORAS","@{name=batch9; type=tag; displayName=batch9}","COMEPORTKSF19","maycol.sanchez","8","0","0","PASSED","","",""
"Test Usuario 18 - CESAR - VALLEDUPAR - AUTOS - TRASLADO VEHICULO DE REEMPLAZO","@{name=batch18; type=tag; displayName=batch18}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando servicio: TRASLADO VEHICULO DE REEMPLAZO; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 07 - NORTE DE SANTANDER - CUCUTA - AUTOS - CAMBIO LLANTAS","@{name=batch7; type=tag; displayName=batch7}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 25 - AMAZONAS - ARARA - AUTOS - MANTENIMIENTO PREVENTIVO","@{name=batch25; type=tag; displayName=batch25}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 35 - BOLIVAR - TURBACO - HOGARES - ORIENTACION DIGITAL","@{name=batch35; type=tag; displayName=batch35}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 24 - VAUPÃ‰S - MITÃš - AUTOS - INSTALACION","@{name=batch24; type=tag; displayName=batch24}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 06 - SANTANDER - BUCARAMANGA - AUTOS - GRUA","@{name=batch6; type=tag; displayName=batch6}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 36 - NARIÃ‘O - IPIALES - HOGARES - FACILITADOR VIRTUAL","@{name=batch36; type=tag; displayName=batch36}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 44 - ATLANTICO - AGUADA DE PABLO - HOGARES - SEGUIMIENTO A LA REPARACION","@{name=batch44; type=tag; displayName=batch44}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 50 - NARIÃ‘O - IPIALES - HOGARES - PLAN DE ACCION","@{name=batch50; type=tag; displayName=batch50}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 28 - ANTIOQUIA - ENVIGADO - HOGARES - ELECTRICISTA","@{name=batch28; type=tag; displayName=batch28}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 45 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - REVISION Y REDACCION DE CONTRATOS","@{name=batch45; type=tag; displayName=batch45}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 16 - SUCRE - SINCELEJO - AUTOS - DESPLAZAMIENTO VIAJERO","@{name=batch16; type=tag; displayName=batch16}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando Departamento: SUCRE; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 14 - TOLIMA - IBAGUE - AUTOS - CONDUCTOR FAMILIAR","@{name=batch14; type=tag; displayName=batch14}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 01 - ANTIOQUIA - MEDELLIN - AUTOS - PASO DE GASOLINA","@{name=batch1; type=tag; displayName=batch1}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 03 - VALLE DEL CAUCA - BAJO CALIMA - AUTOS - MECANICA BASICA","@{name=batch3; type=tag; displayName=batch3}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando Departamento: VALLE DEL CAUCA; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 32 - SANTANORTE DE SANTANDER  - ARBOLEDAS - HOGARES - RETIRO DE ESCOMBROS","@{name=batch32; type=tag; displayName=batch32}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando Departamento: SANTANORTE DE SANTANDER; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 26 - PUTUMAYO - MOCOA - HOGARES - ATENCION VIRTUAL HOGAR","@{name=batch26; type=tag; displayName=batch26}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 47 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - CONSEJERIA FAMILIAR VIRTUAL O TELEFONICO","@{name=batch47; type=tag; displayName=batch47}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 13 - RISARALDA - PEREIRA - AUTOS - CONDUCTOR PROFESIONAL","@{name=batch13; type=tag; displayName=batch13}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando Departamento: RISARALDA; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 31 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - VIDRIERO","@{name=batch31; type=tag; displayName=batch31}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 33 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - DESAGUE POR INUNDACION","@{name=batch33; type=tag; displayName=batch33}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 46 - SANTANORTE DE SANTANDER - ARBOLEDAS - HOGARES - ASESORIA PSICOLOGICA","@{name=batch46; type=tag; displayName=batch46}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando Departamento: SANTANORTE DE SANTANDER; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 42 - ANTIOQUIA - ENVIGADO - HOGARES - SERVICIOS EXEQUIAL","@{name=batch42; type=tag; displayName=batch42}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 02 - BOGOTA - BOGOTA - AUTOS - ABOGADO EN SITIO","@{name=batch2; type=tag; displayName=batch2}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 39 - AMAZONAS - ARARA - HOGARES - HOSPEDAJE VIAJERO","@{name=batch39; type=tag; displayName=batch39}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 21 - CASANARE - CARIBAYONA - AUTOS - DIAGNOSTICO VEHICULO","@{name=batch21; type=tag; displayName=batch21}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 10 - NARIÃ‘O - PASTO - AUTOS - FACILITADOR VIRTUAL","@{name=batch10; type=tag; displayName=batch10}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 43 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - GASTOS DE MUDANZA","@{name=batch43; type=tag; displayName=batch43}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 27 - ANTIOQUIA - ENVIGADO - HOGARES - ABOGADO EN SITIO","@{name=batch27; type=tag; displayName=batch27}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 41 - ANTIOQUIA - ENVIGADO - HOGARES - SECADO DE ALFOMBRAS","@{name=batch41; type=tag; displayName=batch41}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 20 - ARAUCA - PANAMA DE ARAUCA - AUTOS - PARQUEADERO","@{name=batch20; type=tag; displayName=batch20}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando Departamento: ARAUCA; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 11 - CAUCA - ALMAGUER - AUTOS - ABOGADO VIRTUAL","@{name=batch11; type=tag; displayName=batch11}","COMEPORTKSF19","maycol.sanchez","8","0","0","PASSED","","",""
"Test Usuario 12 - QUINDIO - ARMENIA - AUTOS - ORIENTACION JURIDICA TELEFONICA AUTOS","@{name=batch12; type=tag; displayName=batch12}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando Departamento: QUINDIO; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 30 - ATLANTICO - AGUADA DE PABLO - HOGARES - CERRAJERO HO","@{name=batch30; type=tag; displayName=batch30}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 37 - VICHADA - PUERTO CARREÃ‘O - HOGARES - VIGILANTE","@{name=batch37; type=tag; displayName=batch37}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando Departamento: VICHADA; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 34 - MAGDALENA - CIÃ‰NAGA - HOGARES - ASESORIA JURIDICA PRESENCIAL","@{name=batch34; type=tag; displayName=batch34}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 23 - VICHADA - PUERTO CARREÃ‘O  - AUTOS - CAMBIO DE DISPOSITIVO","@{name=batch23; type=tag; displayName=batch23}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando Departamento: VICHADA; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 19 - GUAJIRA - RIOHACHA - AUTOS - RESCATE PARQUEADERO","@{name=batch19; type=tag; displayName=batch19}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 17 - CORDOBA - ABROJAL - AUTOS - HOSPEDAJE VIAJERO","@{name=batch17; type=tag; displayName=batch17}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 08 - MAGDALENA - SANTA MARTA - AUTOS - CERRAJERO AUTOS COMPLEJIDAD BAJA","@{name=batch8; type=tag; displayName=batch8}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando municipio: AUTOS; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 29 - VALLE DEL CAUCA - CACHIMBAL - HOGARES - PLOMERO","@{name=batch29; type=tag; displayName=batch29}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando Departamento: VALLE DEL CAUCA; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 15 - META - VILLAVICENCIO - AUTOS - ESTANCIA CONDUCTOR POR HURTO","@{name=batch15; type=tag; displayName=batch15}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando Departamento: META; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 22 - VICHADA - PUERTO CARREÃ‘O - AUTOS - CAMBIO DE BATERIA","@{name=batch22; type=tag; displayName=batch22}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 40 - PUTUMAYO - MOCOA - HOGARES - TRASLADO DE BIENES","@{name=batch40; type=tag; displayName=batch40}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 48 - MAGDALENA - CIENAGA - HOGARES - ORIENTACION JURIDICA TELEFONICA","@{name=batch48; type=tag; displayName=batch48}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 05 - CUNDINAMARCA - SOACHA - AUTOS - AMBULANCIA","@{name=batch5; type=tag; displayName=batch5}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","Otros","@{errorType=java.lang.RuntimeException; message=Error seleccionando Departamento: CUNDINAMARCA; stackTrace=System.Object[]; rootCause=}",
"Test Usuario 04 - ATLANTICO - BARANOA - AUTOS - FRENOS","@{name=batch4; type=tag; displayName=batch4}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 38 - VAUPES - MITU - HOGARES - VIGILANTE SP","@{name=batch38; type=tag; displayName=batch38}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 49 - BOLIVAR - TURBACO - HOGARES - ORIENTACION MEDICA TELEFONICA","@{name=batch49; type=tag; displayName=batch49}","COMEPORTKSF19","maycol.sanchez","7","0","0","PASSED","","",""
"Test Usuario 09 - BOLIVAR - CARTAGENA LAGUNA CLUB - AUTOS - DESPLAZAMIENTO POR HORAS","batch9","COMEPORTKSF14","juan.vargas","42","19","0,283","PASSED","","",""
"Test Usuario 25 - AMAZONAS - LETICIA - AUTOS - MANTENIMIENTO PREVENTIVO","batch25","COMEPORTKSF14","juan.vargas","38","11","0,293","PASSED","","",""
"Test Usuario 18 - CESAR - VALLEDUPAR - AUTOS - TRASLADO VEHICULO DE REEMPLAZO","batch18","COMEPORTKSF14","juan.vargas","57","16","0,265","PASSED","Validacion","[java.lang.AssertionError] Login NO completado: la app no quedÃ³ autenticada/cargada tras enviar las credenciales (credenciales invÃ¡lidas, error de Cognito o redirecciÃ³n OAuth incompleta). URL actual: https://asistenciaapp.kit.sura-konecta.com/auth?code=90ecdacf-f8cd-461a-80fe-fd09f246008a","LoginWithCognito.java:104"
"Test Usuario 19 - GUAJIRA - RIOHACHA - AUTOS - RESCATE PARQUEADERO","batch19","COMEPORTKSF14","juan.vargas","83","31","0,294","PASSED","","",""
"Test Usuario 10 - NARIÃ‘O - PASTO - AUTOS - FACILITADOR VIRTUAL","batch10","COMEPORTKSF14","juan.vargas","57","19","0,269","PASSED","Validacion","[java.lang.AssertionError] Login NO completado: la app no quedÃ³ autenticada/cargada tras enviar las credenciales (credenciales invÃ¡lidas, error de Cognito o redirecciÃ³n OAuth incompleta). URL actual: https://asistenciaapp.kit.sura-konecta.com/auth?code=f06f7000-7cd1-4eb1-8e18-71ec4770f72d","LoginWithCognito.java:104"
"Test Usuario 07 - NORTE DE SANTANDER - CUCUTA - AUTOS - CAMBIO LLANTAS","batch7","COMEPORTKSF14","juan.vargas","57","19","0,352","PASSED","Validacion","[java.lang.AssertionError] Login NO completado: la app no quedÃ³ autenticada/cargada tras enviar las credenciales (credenciales invÃ¡lidas, error de Cognito o redirecciÃ³n OAuth incompleta). URL actual: https://asistenciaapp.kit.sura-konecta.com/auth?code=c8507b1f-4b8f-4d37-a4d9-55a8a50911e8","LoginWithCognito.java:104"
"Test Usuario 36 - NARIÃ‘O - IPIALES - HOGARES - FACILITADOR VIRTUAL","batch36","COMEPORTKSF14","juan.vargas","80","32","0,278","PASSED","","",""
"Test Usuario 04 - ATLANTICO - BARRANQUILLA - AUTOS - FRENOS","batch4","COMEPORTKSF14","juan.vargas","41","20","0,468","PASSED","","",""
"Test Usuario 03 - VALLE DEL CAUCA - CALI - AUTOS - MECANICA BASICA","batch3","COMEPORTKSF14","juan.vargas","23","10","0,287","FAILED","UI","[java.lang.RuntimeException] Error seleccionando combo: AMAZONAS","FillCasoExpressFormInOrder.java:385"
"Test Usuario 30 - ATLANTICO - SOLEDAD - HOGARES - CERRAJERO HO","batch30","COMEPORTKSF14","juan.vargas","41","19","0,359","PASSED","","",""
"Test Usuario 37 - CAUCA - SANTANDER DE QUILICHAO - HOGARES - VIGILANTE","batch37","COMEPORTKSF14","juan.vargas","41","14","0,32","PASSED","","",""
"Test Usuario 45 - GUAJIRA - MAICAO - HOGARES - REVISION Y REDACCION DE CONTRATOS","batch45","COMEPORTKSF14","juan.vargas","38","11","0,248","PASSED","","",""
"Test Usuario 25 - AMAZONAS - ARARA - AUTOS - MANTENIMIENTO PREVENTIVO","batch25","COMEPORTKSF14","juan.vargas","42","19","0,262","PASSED","","",""
"Test Usuario 35 - BOLIVAR - TURBACO - HOGARES - ORIENTACION DIGITAL","batch35","COMEPORTKSF14","juan.vargas","83","30","0,287","PASSED","","",""
"Test Usuario 01 - ANTIOQUIA - MEDELLIN - AUTOS - PASO DE GASOLINA","batch1","COMEPORTKSF14","juan.vargas","83","39","0,39","PASSED","","",""
"Test Usuario 24 - VAUPÃ‰S - MITÃš - AUTOS - INSTALACION","batch24","COMEPORTKSF14","juan.vargas","71","21","0,238","FAILED","Otros","[java.lang.RuntimeException] Error seleccionando servicio: CONDUCTOR ELEGIDO","FillCasoExpressFormInOrder.java:328"
"Test Usuario 09 - BOLIVAR - CARTAGENA - AUTOS - DESPLAZAMIENTO POR HORAS","batch9","COMEPORTKSF14","juan.vargas","41","17","0,347","PASSED","","",""
"Test Usuario 06 - SANTANDER - BUCARAMANGA - AUTOS - GRUA","batch6","COMEPORTKSF14","juan.vargas","57","22","0,375","PASSED","Validacion","[java.lang.AssertionError] Login NO completado: la app no quedÃ³ autenticada/cargada tras enviar las credenciales (credenciales invÃ¡lidas, error de Cognito o redirecciÃ³n OAuth incompleta). URL actual: https://asistenciaapp.kit.sura-konecta.com/auth?code=e65b00cc-feaf-4992-af0b-179c5ef1df84","LoginWithCognito.java:104"
"Test Usuario 44 - ATLANTICO - AGUADA DE PABLO - HOGARES - SEGUIMIENTO A LA REPARACION","batch44","COMEPORTKSF14","juan.vargas","42","16","0,251","PASSED","","",""
"Test Usuario 50 - NARIÃ‘O - IPIALES - HOGARES - PLAN DE ACCION","batch50","COMEPORTKSF14","juan.vargas","42","16","0,249","PASSED","","",""
"Test Usuario 41 - META - ACACIAS - HOGARES - SECADO DE ALFOMBRAS","batch41","COMEPORTKSF14","juan.vargas","41","14","0,321","PASSED","","",""
"Test Usuario 28 - ANTIOQUIA - ENVIGADO - HOGARES - ELECTRICISTA","batch28","COMEPORTKSF14","juan.vargas","42","16","0,26","PASSED","","",""
"Test Usuario 45 - CUNDINAMARCA - ZIPAQUIRA - HOGARES - REVISION Y REDACCION DE CONTRATOS","batch45","COMEPORTKSF14","juan.vargas","42","16","0,261","PASSED","","",""
"Test Usuario 16 - SUCRE - SINCELEJO - AUTOS - DESPLAZAMIENTO VIAJERO","batch16","COMEPORTKSF14","juan.vargas","71","26","0,273","FAILED","Otros","[java.lang.RuntimeException] Error seleccionando servicio: CONDUCTOR ELEGIDO","FillCasoExpressFormInOrder.java:328"
"Test Usuario 02 - BOGOTA - BOGOTA - AUTOS - ABOGADO EN SITIO","batch2","COMEPORTKSF14","juan.vargas","57","27","0,43","PASSED","Validacion","[java.lang.AssertionError] Login NO completado: la app no quedÃ³ autenticada/cargada tras enviar las credenciales (credenciales invÃ¡lidas, error de Cognito o redirecciÃ³n OAuth incompleta). URL actual: https://asistenciaapp.kit.sura-konecta.com/auth?code=3dc50be0-97fc-4bbc-96ab-381053103f37","LoginWithCognito.java:104"
"Test Usuario 14 - TOLIMA - IBAGUE - AUTOS - CONDUCTOR FAMILIAR","batch14","COMEPORTKSF14","juan.vargas","45","11","0,143","FAILED","Validacion","[java.lang.AssertionError] Login NO completado: la app no quedÃ³ autenticada/cargada tras enviar las credenciales (credenciales invÃ¡lidas, error de Cognito o redirecciÃ³n OAuth incompleta). URL actual: https://asistenciaapp.kit.sura-konecta.com/auth?code=93cc31e3-168a-4856-bfa3-a32fa82dcc2f","LoginWithCognito.java:104"
"Test Usuario 15 - META - VILLAVICENCIO - AUTOS - ESTANCIA CONDUCTOR POR HURTO","batch15","COMEPORTKSF14","juan.vargas","83","41","0,321","PASSED","","",""
"Test Usuario 26 - PUTUMAYO - MOCOA - HOGARES - ATENCION VIRTUAL HOGAR","batch26","COMEPORTKSF14","juan.vargas","83","36","0,32","PASSED","","",""
"Test Usuario 03 - VALLE DEL CAUCA - BAJO CALIMA - AUTOS - MECANICA BASICA","batch3","COMEPORTKSF14","juan.vargas","42","19","0,319","PASSED","","",""
"Test Usuario 08 - MAGDALENA - SANTA MARTA - AUTOS - CERRAJERO AUTOS COMPLEJIDAD BAJA","batch8","COMEPORTKSF14","juan.vargas","57","24","0,361","PASSED","Validacion","[java.lang.AssertionError] Login NO completado: la app no quedÃ³ autenticada/cargada tras enviar las credenciales (credenciales invÃ¡lidas, error de Cognito o redirecciÃ³n OAuth incompleta). URL actual: https://asistenciaapp.kit.sura-konecta.com/auth?code=f70356b3-3453-49a7-8afb-0684fc4c9822","LoginWithCognito.java:104"
"Test Usuario 11 - CAUCA - POPAYAN - AUTOS - ABOGADO VIRTUAL","batch11","COMEPORTKSF14","juan.vargas","41","20","0,382","PASSED","","",""
"Test Usuario 32 - SANTANORTE DE SANTANDER  - ARBOLEDAS - HOGARES - RETIRO DE ESCOMBROS","batch32","COMEPORTKSF14","juan.vargas","42","16","0,262","PASSED","","",""
"Test Usuario 33 - NORTE DE SANTANDER - OCAÃ‘A - HOGARES - DESAGUE POR INUNDACION","batch33","COMEPORTKSF14","juan.vargas","80","30","0,283","PASSED","","",""
"Test Usuario 43 - CORDOBA - LORICA - HOGARES - GASTOS DE MUDANZA","batch43","COMEPORTKSF14","juan.vargas","41","14","0,292","PASSED","","",""
"Test Usuario 27 - ANTIOQUIA - ENVIGADO - HOGARES - ABOGADO EN SITIO","batch27","COMEPORTKSF14","juan.vargas","80","27","0,28","PASSED","","",""
"Test Usuario 39 - RISARALDA - DOSQUEBRADAS - HOGARES - HOSPEDAJE VIAJERO","batch39","COMEPORTKSF14","juan.vargas","29","7","0,248","FAILED","Otros","[java.lang.RuntimeException] Error seleccionando servicio: CONDUCTOR ELEGIDO","FillCasoExpressFormInOrder.java:328"
"Test Usuario 38 - QUINDIO - CALARCA - HOGARES - VIGILANTE SP","batch38","COMEPORTKSF14","juan.vargas","41","14","0,317","PASSED","","",""
"Test Usuario 05 - CUNDINAMARCA - SOACHA - AUTOS - AMBULANCIA","batch5","COMEPORTKSF14","juan.vargas","57","23","0,376","PASSED","Validacion","[java.lang.AssertionError] Login NO completado: la app no quedÃ³ autenticada/cargada tras enviar las credenciales (credenciales invÃ¡lidas, error de Cognito o redirecciÃ³n OAuth incompleta). URL actual: https://asistenciaapp.kit.sura-konecta.com/auth?code=cb22af9f-ac73-407c-9ccd-3ae38234a578","LoginWithCognito.java:104"
